# maelstrom - GimmeMotifs version 0.10.0b4
# method: lightning with motif score
# motif table: mm10.most_variable.out/motif.score.txt.gz
# activity values: coefficients from fitted model
	Bcell	CD4	CD8	CMP	Erythroblast	GMP	MEP	MPP	Monocytes	Nkcell
bZIP_Average_17	0.000354892578638	-0.000505953458189	-0.000940355796099	0.000369394670386	4.46064146749e-05	-0.000480932966366	0.000340222076725	0.000467433596885	0.000641326457735	-0.00029063357439
C2H2_ZF_M4354_1.01	-0.00752534747347	-0.00220231677595	-0.00207535890352	0.00138434390845	0.00823579433946	0.00489014281678	0.00280059025284	-0.00434539134686	0.000248527696029	-0.00141098451376
C2H2_ZF_M5841_1.01	-0.0043598387063	-0.00550183161488	0.00166464922442	0.00160212142158	-0.00556184263768	0.00520956739907	0.0013118838089	0.000355820199362	0.00331844933979	0.00196102156575
C2H2_ZF_Average_96	0.0043877552637	0.000941601988137	-0.0021042229885	-0.00138127859437	0.00454081726788	0.00251610734323	-0.0027943697727	-0.00183872511991	-0.00536460804367	0.00109692265619
C2H2_ZF_M4323_1.01	0.0235803880902	-0.0295860511847	-0.0222628583337	0.02243714488	-0.00049610291647	0.00934195439777	-0.0153563858942	0.0220235620769	0.00395758906542	-0.0136392401813
C2H2_ZF_Average_187	-0.00253931245438	0.000562793538158	-0.00659205576286	-0.00269603517496	0.00399827571444	0.000717847744695	0.0020491085024	0.000585632224877	0.00574784470707	-0.00183409903944
C2H2_ZF_M0407_1.01	0.00461664120912	0.0098352571397	0.015427655646	-0.0110830606454	0.0101469304995	-0.00575358620145	-0.00674714781395	-0.00525907544469	0.000298349095927	-0.0114819634847
C2H2_ZF_M5334_1.01	-0.00140823349553	0.00243202006216	0.000427556075044	-0.00107934484615	-0.00212346585131	0.000827710876599	-0.000269590598254	0.000166067558896	8.67989442114e-05	0.000940481274335
C2H2_ZF_M5333_1.01	-0.0011709840157	-0.00627113961045	0.000960727030299	0.00112610738934	0.00218831087943	-0.00208397274606	0.000247159457016	0.00335493876173	0.00178871194762	-0.000139859093216
C2H2_ZF_M5778_1.01	0.00522481824262	-0.00421991381783	-0.00192104198951	-0.00391911392169	-0.00160617484596	0.00318828309094	-0.000531586586034	0.00226801464146	0.0026288241317	-0.0011121089457
C2H2_ZF_M5799_1.01	0.00323722879227	0.00310691719218	0.00161648927461	-0.00443392482871	0.00214934569696	-0.00151522499449	-0.00251170806033	-0.000840681919546	0.00350260640506	-0.004311047558
C2H2_ZF_M6360_1.01	-0.000378340989163	-0.00368230932638	0.00159356202306	0.000576491146893	-0.00124847304491	0.00374137591486	0.00039263614091	0.0015889520626	-0.002769898839	0.000186004911122
C2H2_ZF_M5793_1.01	0.0002403604023	-0.0068503930111	0.00397452346036	0.00238157364404	0.00550851463695	-0.00303087792981	-0.00140348725505	0.000340579958432	-0.00307114041508	0.00191034650896
C2H2_ZF_M5794_1.01	-0.00296448169631	0.000525612739143	0.00222183642086	0.00048154571291	0.00483679372179	0.000321939994365	-0.00149433806976	-0.00124529337204	-0.00300028245185	0.000316667000898
C2H2_ZF_M5930_1.01	0.00328360635821	-0.00541958863317	-0.000467330230516	0.00558317173376	-0.0040085527229	0.0068580054918	-0.00243451923923	-0.00719709754062	-0.00574871260124	0.0095510173839
C2H2_ZF_Average_167	-0.000991838349641	-0.00457732017196	-0.000960700683819	0.000699596894458	-0.00322353174367	-0.00437340918867	0.00474730249566	0.00357393533035	0.00124627853381	0.00385968688348
C2H2_ZF_Average_137	-0.00216250109645	-0.0111436812161	-0.0067904337623	0.00463296729642	-0.000538608879287	-0.00132396102739	0.00355859741348	-0.000351753601205	0.00314573235142	0.0109736425214
C2H2_ZF_M0392_1.01	-0.0112124104449	-0.00649277300917	0.00527021329551	0.00559825015991	0.00163957460481	0.0080032675039	0.00154050376274	-0.00129524370914	-0.0024717661874	-0.00057961597621
C2H2_ZF_M5791_1.01	-0.00180403768248	-0.00638086933905	0.00345084513191	0.0205710001663	0.00346920761034	-0.00782448603807	-0.00487336615429	-0.00478147617351	0.00216159053529	-0.00398840805641
C2H2_ZF_Average_191	0.000616333085745	-0.000851183987612	-0.00519708236823	0.00550998970031	-0.00351335354506	-0.0030265360281	0.00335492021395	0.00339974293413	-5.24041706968e-05	-0.000240425834444
C2H2_ZF_Average_177	0.000817685969814	-0.00405089310009	0.000978786272911	0.00179270413738	-0.00305385583238	-0.00143262052466	0.00308768794023	0.0021178473568	-0.000906588167629	0.000649245947617
C2H2_ZF_M0393_1.01	0.00256552328195	0.00024156808683	0.00288956127068	0.000896432624356	-0.00294387029494	-0.00301566455791	-0.000310459695477	-0.00219674196571	0.00309361383922	-0.00121996258899
C2H2_ZF_M5798_1.01	-0.00385786197397	-0.00809921204462	0.00423968199527	-0.00165953613365	0.00111581308654	-0.0102935933388	0.000488832851741	0.00592859714305	-0.00303408694208	0.0151713653566
C2H2_ZF_M5789_1.01	0.00141501046745	-0.00116317881376	0.00152084762616	0.00805709188591	-0.00490957163599	0.00202608600972	-0.00215821983431	-0.00396839330688	0.00411499459549	-0.00493466699378
C2H2_ZF_Average_185	-0.0139108493799	-0.0102948654008	-0.00574323342844	0.0321659437435	-0.00271868994958	0.0079107822693	0.0038051564317	-0.00495383334087	0.00181832642095	-0.00807873736588
C2H2_ZF_Average_181	-0.0203694927258	-0.00885187147198	-0.0110937837834	0.041439449644	0.0084077256717	0.041727840271	7.67153573238e-05	-0.00887014671251	0.00629116941002	-0.0487576056602
C2H2_ZF_M6093_1.01	-1.19083382233e-05	0.000509893420789	7.88964484351e-05	0.000950933196725	-0.00105290591657	-0.000764168413221	0.000280866746775	4.87374793657e-05	-0.000857070967691	0.000816726343613
C2H2_ZF_M6364_1.01	-0.000339749819209	-0.00404576756243	0.0005812408284	0.00101046201474	-0.000247270275997	0.00175492813093	0.00036712332308	-0.000656063624669	9.92332057892e-05	0.00147586377937
C2H2_ZF_M0402_1.01	0.00405004361298	0.00379824383943	0.00515114022219	-0.00175895717006	-0.00558675469293	-0.000296865600236	-0.00051533633764	0.00284498240441	-0.00372697328414	-0.00395952299402
C2H2_ZF_M0360_1.01	0.00145644103821	0.00122310318373	0.00359190158988	0.000357374383574	-0.00123629742039	0.00261670770698	0.000725897834525	-0.000869670585568	-0.000427509573769	-0.00743794815716
C2H2_ZF_Average_202	-0.000398147540153	0.000436098653272	-0.0014848307072	0.000766215930428	0.00318678319624	-0.000197519743417	-0.000336770312848	0.00163435326809	0.00050311157396	-0.00410929431836
C2H2_ZF_Average_184	0.00571001119661	0.00529126311216	-0.00129312296569	-0.00637491811742	-0.00432553876393	0.00218336521955	0.00260695200849	0.000698343437533	-0.00112876240171	-0.00336759272559
C2H2_ZF_M0367_1.01	0.00780023935278	0.0050968499597	-0.0148645272917	0.00423750222411	-0.013926135257	0.0039683107963	-0.00505090105102	0.000990599659136	0.00649374934226	0.00525431226541
C2H2_ZF_M1820_1.01	-0.00728513208437	-0.00533967201721	-0.000666837592244	0.00783003016677	0.000937919388498	-0.000200442710125	0.00149736117254	-0.00152957926305	-0.00124752979218	0.00600388273137
C2H2_ZF_Average_156	-0.00116585068359	0.010318456643	5.98795006658e-05	-0.00586761003171	-0.0122310779559	-0.000976318009179	0.00531954741295	0.00165035579669	-0.00309340886609	0.00598602619316
C2H2_ZF_M0376_1.01	-0.000545889585781	-0.00156609712964	0.00135192472067	-0.00149306020251	-0.000861523971211	0.0021728177692	-0.000245447447384	-0.00093680458293	0.000491239088364	0.00163284134122
C2H2_ZF_M6145_1.01	-0.000325970060498	-0.00090476305269	-0.00015289316908	-0.000986821491461	0.000914329362081	-0.000789370852822	0.000374195058578	-0.00123038733721	0.00146672619353	0.00163495534957
C2H2_ZF_M5800_1.01	0.00131661895857	0.00237966797001	-0.003824126695	-0.00537612380593	0.00775316755138	-0.00122234988367	1.61551593305e-05	-0.00289274165764	0.000260139113075	0.00158959328988
C2H2_ZF_M0401_1.01	0.00488341876637	0.0133545052088	-0.000663914590178	-0.00372535458857	0.01239407259	-0.000937820819875	-0.00407982501601	-0.000930280999182	-0.00539054741985	-0.0149042531316
C2H2_ZF_M0395_1.01	0.00236592642404	0.0176264720006	-0.00828116307663	-0.0143871445174	0.0278256515107	0.00467348754243	-0.00523452752318	-0.00947961988956	-0.00329333435587	-0.0118157481152
C2H2_ZF_Average_122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M6372_1.01	0.000727487606414	0.00302023161204	0.0017834898049	0.00240338432866	-0.00330295449708	-0.00123445977553	-0.000800696970562	-0.00197143325427	-0.000693283585894	6.8234731318e-05
C2H2_ZF_M6358_1.01	-8.54770601602e-08	1.99369198219e-05	-9.93610951641e-06	-7.10167249719e-06	-1.93795278167e-05	1.20248663685e-05	1.30356802613e-06	1.49314766182e-05	-4.50984701072e-06	-7.18419693346e-06
C2H2_ZF_Average_221	-0.00637056790245	0.0300022933497	-0.0149699491376	-0.0176137580075	-0.0204157600508	-0.0304673813936	0.0246641175222	0.00133173605902	0.0259827239585	0.00785654560261
