# maelstrom - GimmeMotifs version 0.10.0b4
# method: mwu with motif score
# motif table: mm10.most_variable.out/motif.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
CUT_Homeodomain_M2889_1.01	0.000576008451601	1.86355173483	1.51124811478	3.7470124025	0.00209945917389	0.0554994539752	0.729254779125	0.00198505559738	3.19481276873	0.00378076600056
CUT_Homeodomain_M2892_1.01	0.00596332382015	0.819817200862	2.90423976986	2.32929232873	0.00983731927417	0.439466591366	0.0505319134729	0.019565591519	0.710059222548	0.117716708065
CxC_M0529_1.01	1.60257064854	0.0330639579449	0.00208038842099	0.00438917572482	2.99195614929e-11	0.00925375507091	8.71212169969	0.352311385812	16.461251852	0.028800254307
CxxC_Average_4	7.57287524296	0.000598365220644	0.240806095548	1.43592238679	2.61955979526	5.54269784e-06	3.29671725435	0.0172201621655	6.7375355554e-07	0.501467752849
CxxC_Average_2	7.43378932341	0.00333745991642	0.21827937608	0.390546724981	2.18336048504	0.00188905922936	1.17813029196	0.369734565214	3.39541629761e-10	1.23229217495
CxxC_Average_3	7.57287524296	0.000598365220644	0.240806095548	1.43592238679	2.61955979526	5.54269784e-06	3.29671725435	0.0172201621655	6.7375355554e-07	0.501467752849
CxxC_M6004_1.01	4.04944770591	0.0105439530078	0.0763583107751	1.45704980142	0.436685745134	0.0326542816063	0.0238658796441	0.257258828965	0.0109371709284	1.88904013299
CxxC_M0548_1.01	0.033779348629	0.00119535180308	0.0339143748467	0.98259792162	7.34890174651e-05	15.4257057335	2.5197378744	0.012520493271	0.661814206981	0.0197480393251
CxxC_M0547_1.01	0.515982021619	3.86774574141	0.590831406845	7.54821974165e-09	0.0049188486194	0.799585279883	0.00863931144879	6.47040292072	0.103065928873	0.263030341072
DM_Average_5	0.536512741267	0.1062549834	1.78201448948	2.53205014615	0.0726860408242	1.40910985993e-05	2.26172094139	0.203997171452	2.71595522605	4.24836016586e-07
DM_M0564_1.01	3.19473330108e-07	2.06487144633	0.571328664648	5.30694592434	5.56755694092e-07	0.609837799829	3.94155540386	0.000977085054348	6.13676562809	4.62709301626e-06
DM_Average_4	0.702582251107	0.0962674045356	0.010499413703	1.10205813968	1.61770545403	6.85992666096e-10	0.702582251107	0.213193616426	1.61770545403	1.61770545403
DM_Average_1	5.72335345276	0.157950725346	2.17467646166	2.58547356519	0.121406777369	1.66828651714e-14	0.782538323575	0.103759872991	0.660085118985	0.00665923846316
DP_E2F_M6334_1.01	0.00331541039274	6.68730493372	0.364194992587	0.000352202629345	0.000802450853181	2.28680033058	1.64449540787	0.163563930419	0.196708028978	0.163491368911
E2F_Average_32	0.00510491561314	0.12608880525	1.42442834104	1.34731478567	0.0103363711202	0.57849977321	0.182770810564	0.219174191761	1.10744459391	0.323475237056
E2F_Average_24	0.0168530193171	2.30286479363	0.86208768089	0.680049919749	0.00432155265016	0.0304494949956	0.00813716834245	2.06383935672	0.117651693109	1.20519705321
E2F_Average_31	2.94272523116	0.354730233657	0.556872882208	0.0253356441163	4.69680415009e-05	3.13809080573	0.0276932961269	0.85839689383	0.314012546102	0.046539077633
E2F_Average_28	0.461050515964	10.9711448229	0.176797688743	1.46091840403e-05	0.165663284511	2.16781829591	0.454650788014	0.821193835971	0.0362296585972	6.17998691072e-07
