# maelstrom - GimmeMotifs version 0.10.0b4
# method: classic with motif count
# motif table: mm10.most_variable.out/motif.count.txt.gz
# activity values: BH-corrected hypergeometric p-values
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
bZIP_M4371_1.01	0.74112427215	0.134343259207	0.0176679217608	0.0554779969451	2.54700241044	0.134343259207	0.469627066956	0.0176679217608	0.00396647776428	1.98995437507
bZIP_M6050_1.01	0.116028030648	0.116028030648	0.829078287043	0.00308542645978	0.540283952917	1.1892584985	2.12056394329	0.829078287043	0.00121263343822	0.0143088720682
bZIP_Average_154	0.702996656884	0.106416592059	0.209322768233	0.5749487735	2.2723577632	0.00423929985484	0.0459129142944	0.0715539581465	0.0279297681135	1.36733153011
bZIP_M6149_1.01	0.209578706605	0.0389042605267	0.759209845227	0.615224129349	0.14783512235	0.0023914549035	0.209578706605	0.615224129349	0.488629386247	0.759209845227
bZIP_Average_148	0.108736880384	2.12180835359	0.0747939942402	0.0493634158948	15.7776248016	0.443728974869	0.0493634158948	1.97093678655e-05	2.15991009357e-07	0.0104721538389
bZIP_Average_145	0.0222335171101	0.195558025619	13.3375499157	0.00127784470463	5.65564571532	0.0100363654306	0.000333886388431	8.50158496468e-06	0.127465465992	0.000333886388431
bZIP_M0309_1.01	0.0100363654306	0.0777124618206	11.9786224294	0.0436762529579	4.29569900519	0.0100363654306	0.0222335171101	0.0100363654306	0.00391531604544	0.000333886388431
bZIP_Average_153	2.30038866391e-07	0.0103402052535	81.0292819377	1.01695279144e-06	7.3081400366	9.18007203077e-10	1.01695279144e-06	1.01695279144e-06	4.44682008954e-08	9.50966709515e-12
bZIP_M2910_1.01	0.00727633864436	0.161249554109	14.739106288	0.00274546320796	7.26000993633	0.000218212322591	0.000218212322591	5.16822938852e-06	0.00727633864436	0.0336269045114
bZIP_Average_141	0.149645325512	0.0206421471775	31.2974181466	0.000213233034166	2.36959930028	0.000696706259416	0.00477717841871	1.68865150419e-07	0.0206421471775	1.6740854485e-06
bZIP_M6006_1.01	1.06283307085	0.0317726466061	0.801878706414	0.146506909616	1.06283307085	0.0746162670912	0.25283148926	0.0746162670912	0.396755430254	0.0104772746108
bZIP_Average_143	1.56797994851	0.177222103972	0.0302108128289	0.00647193231888	5.99495797612	0.0113653440294	1.38740213295	0.0017689546047	0.370907979259	0.0113653440294
bZIP_Average_142	0.882729893741	0.0201336094083	0.0117943881897	0.107161405679	4.43045590892	0.0201336094083	0.747425176115	0.107161405679	0.0201336094083	0.747425176115
bZIP_M0300_1.01	0.117650600845	0.00753917139575	0.695105507677	0.117650600845	0.93183815786	0.117650600845	0.495639829048	0.333578391743	0.93183815786	0.0238496515554
bZIP_Average_150	0.166905948422	0.00147834875855	0.0553742761557	0.00647242497859	10.5576649166	0.295483041004	1.75160290833	0.000237896813284	0.00147834875855	0.709489264153
bZIP_M5866_1.01	0.0771101931064	0.601031538781	0.382529870413	0.601031538781	1.8459630203	0.000113849500539	1.22077096908	0.0498026650122	0.0305128226126	0.382529870413
bZIP_Average_134	0.272047030384	0.00181460408525	0.0440697013082	0.0152374883097	10.9778026359	0.0689075096227	1.15769810709	9.09721308973e-05	0.0267127284164	0.688399375973
bZIP_M0304_1.01	0.019603719714	0.00182287984161	0.775692579203	0.00449107896085	7.37964384833	0.0357405066707	2.0567629796	0.00449107896085	0.00986292962182	0.626095518155
bZIP_Average_147	0.842247939677	1.53146168126e-06	0.114202499818	0.842247939677	8.33978536856	0.0652271546602	4.00776606186	0.0406336335438	7.60855097888e-05	0.0406336335438
bZIP_M0305_1.01	0.353977788335	0.468596052543	1.12711438169	7.65622717519e-06	1.83084885646	0.00553891788472	1.12711438169	0.0124163709303	0.0124163709303	1.57666396217
bZIP_M0287_1.01	0.479551917566	0.000469431397288	1.58101760687	0.00267621097941	8.89740203644	0.00117585444356	0.592881881732	0.00117585444356	0.0107917988878	0.863342073989
bZIP_Average_152	1.09236849367	0.00698977495556	0.033080299355	1.5528598885	1.09236849367	0.00108280459985	0.50402262052	0.0643862398233	0.752897653352	0.325083616158
bZIP_Average_151	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
bZIP_M2901_1.01	0.0793226540912	0.000831018561752	1.87168737756	0.538960855674	2.23579941492	0.374651663576	0.0042004029936	0.14696718296	0.0370866341038	0.244472295166
bZIP_M6329_1.01	0.0157220526401	0.101361473505	0.191645125571	0.0451823364473	1.25112011675	1.58492020143	0.320743595496	0.191645125571	0.191645125571	0.101361473505
bZIP_M5973_1.01	0.027907145774	0.447111830303	0.953401505627	0.00046782446365	0.22735648244	1.16989826735	0.0934091357175	0.760708510711	0.447111830303	0.150500145915
bZIP_Average_17	3.06370959912	0.414011886099	0.00102574459879	0.190008423482	0.897194505376	0.0162063123346	0.628230882187	0.00903310298949	0.252355225045	0.414011886099
C2H2_ZF_M4354_1.01	0.0102001031213	0.0994759924975	0.910952827409	0.0102001031213	0.0253505507622	4.44828407379	0.0994759924975	1.145302895	0.000815415185772	0.528254739857
C2H2_ZF_M5841_1.01	2.50535730085	0.138567213122	0.000395356062809	0.906867835946	0.558702292561	0.0852425477292	0.0852425477292	0.906867835946	0.138567213122	0.0249230122698
C2H2_ZF_Average_96	1.0398580154	0.0209910240322	1.50664577099	0.0741727502787	0.00364875800495	0.0741727502787	0.188234588304	0.188234588304	2.37288772881	0.0741727502787
C2H2_ZF_M4323_1.01	2.46900684431	0.829072499893	4.07050577854	1.46154917324e-11	1.27092551543	0.000103396162371	0.00255679362997	2.69567713166e-07	9.24058612774	0.00127096512081
C2H2_ZF_Average_187	0.223612342764	0.0107917988878	0.223612342764	0.0802050654177	0.72076209933	2.80230776978	0.592881881732	0.164474735334	0.00267621097941	0.479551917566
C2H2_ZF_M0407_1.01	0.0737211157544	0.0434591198232	0.250238811951	0.00519816066566	0.739407046913	0.739407046913	0.739407046913	1.31520479124	0.116905857214	0.175165055655
C2H2_ZF_M5334_1.01	0.18391817182	-0.0	1.38265209743	-0.0	0.0135516325391	5.91739764719	0.18391817182	0.0135516325391	0.0135516325391	0.18391817182
C2H2_ZF_M5333_1.01	0.0704990142124	-0.0	0.259704641072	-0.0	-0.0	8.00640137807	0.259704641072	-0.0	0.0704990142124	-0.0
C2H2_ZF_M5778_1.01	0.482408983107	0.000258807133611	0.255722375573	0.0675185399182	0.482408983107	0.798936432932	0.0675185399182	0.358089604358	0.482408983107	0.99143369559
C2H2_ZF_M5799_1.01	0.249943849315	0.00306844213893	0.0506056637912	0.160035241864	0.160035241864	0.36650111906	0.683919482083	2.67321953616	0.160035241864	0.160035241864
C2H2_ZF_M6360_1.01	1.4046425147	0.211781733753	1.4046425147	0.515177519333	0.0591796229107	0.0591796229107	0.0341197325234	0.211781733753	0.0591796229107	0.294593892386
C2H2_ZF_M5793_1.01	0.398879355644	0.000985974362652	0.00285935704055	0.668219808469	0.0913007276964	2.88456177973	0.0550121368865	1.01995489891	0.000985974362652	1.9680780236
C2H2_ZF_M5794_1.01	0.316261595445	0.0184510936161	0.212417023716	0.133573394721	0.60434987736	0.789716410496	8.20464806156e-05	0.316261595445	0.212417023716	2.12256420288
C2H2_ZF_M5930_1.01	1.51999423836	0.0683008782673	0.0683008782673	0.0683008782673	0.0683008782673	0.262558294637	0.262558294637	0.14511413486	0.631324337625	0.424212511034
C2H2_ZF_Average_167	0.706189494544	0.217311943864	0.468582576323	0.217311943864	0.159478380124	1.00222397969	0.00110431500635	0.580151590423	0.217311943864	0.217311943864
C2H2_ZF_Average_137	0.677918154022	2.34117066106	0.0758623340747	2.34117066106	0.993784602699	0.60141155021	2.72359828017e-12	0.00250067928663	2.42426280629e-05	9.06132998465
C2H2_ZF_M0392_1.01	0.13318057665	0.259100699202	1.28878294345	0.437358065698	0.95338324934	0.259100699202	0.259100699202	0.0552381484814	0.00246151921075	0.0552381484814
C2H2_ZF_M5791_1.01	0.124709978427	0.124709978427	1.241076665	0.124709978427	0.0511594815928	0.415860768382	0.244720723575	2.03701439416	0.0511594815928	0.00221352367791
C2H2_ZF_Average_191	0.0757343663811	0.184823479639	0.488930235997	1.41902173837	0.0757343663811	0.982630081181	0.184823479639	0.631964413688	0.0230584367667	0.0436760743261
C2H2_ZF_Average_177	0.329712298933	0.00531677710984	1.07798327183	2.29924087709	0.133410984667	0.0367604627218	0.0744219063167	1.07798327183	0.0155062411302	0.133410984667
C2H2_ZF_M0393_1.01	0.83002555333	0.107920245267	0.0116775980404	0.534680021881	0.673023208032	0.0228700092118	0.414795082422	0.534680021881	0.107920245267	0.534680021881
C2H2_ZF_M5798_1.01	0.356261129709	0.505711780175	1.13947107392	0.0016399078931	0.237111431078	0.00620731432648	0.686085898836	0.89744156713	0.0016399078931	0.89744156713
C2H2_ZF_M5789_1.01	0.645010572275	1.50580550165	0.36053118741	0.0329980793597	2.07841829902	0.0622807155614	0.170070852253	0.170070852253	0.0622807155614	0.00218561942301
C2H2_ZF_Average_185	0.0155062411302	3.50186692471	1.07798327183	0.471308716918	0.0744219063167	0.217613929524	0.133410984667	0.217613929524	0.0744219063167	0.00137858290459
C2H2_ZF_Average_181	0.00670450857751	1.75553064762	0.924485283186	0.0874296097479	0.370227707726	1.75553064762	0.0874296097479	0.247426720202	0.0874296097479	0.000319048194004
C2H2_ZF_M6093_1.01	1.44119196069	0.471143307194	0.0650580252395	0.0650580252395	0.0997846425804	0.146034857314	0.278610605547	1.05152472604	0.278610605547	0.0650580252395
C2H2_ZF_M6364_1.01	1.6140597377	0.068379409801	0.863133768686	0.0430894613525	0.103193769364	0.0430894613525	0.207359192546	0.863133768686	0.149076409839	0.279133393741
C2H2_ZF_M0402_1.01	0.475758389941	0.102257074961	0.0592495060619	0.0312141150608	0.00202563520015	0.102257074961	1.00197226371	0.102257074961	4.25668800276	0.244855904938
C2H2_ZF_M0360_1.01	0.00781554351649	0.169203100134	0.0497023533661	0.399617451251	0.00781554351649	0.0972072790756	0.0972072790756	0.399617451251	9.05159594633	0.00212459757607
C2H2_ZF_Average_202	0.49101011323	0.191645125571	0.0451823364473	0.49101011323	0.101361473505	1.25112011675	0.101361473505	0.0157220526401	0.320743595496	0.49101011323
C2H2_ZF_Average_184	0.094640511151	0.00306844213893	0.160035241864	0.0506056637912	0.249943849315	0.683919482083	1.11541412128	0.249943849315	0.885473345428	0.36650111906
C2H2_ZF_M0367_1.01	0.147844815498	1.44951515779	0.785525596774	1.82317072773e-05	2.58906098062	0.201176912585	0.93055879451	6.09011590147e-05	0.654447417255	0.0474899133345
C2H2_ZF_M1820_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_Average_156	0.126233961945	0.0110847261979	2.17755559584	0.0110847261979	0.320103768991	0.779761191342	0.320103768991	0.126233961945	0.320103768991	0.412391658939
C2H2_ZF_M0376_1.01	0.154666760014	0.0793747863483	0.0793747863483	0.0793747863483	0.414161712076	2.53840279925	0.154666760014	0.154666760014	0.265258169222	0.154666760014
C2H2_ZF_M6145_1.01	0.116608062525	0.0593688970737	0.116608062525	0.33120241002	0.116608062525	0.00309340179551	0.0264026509179	0.205304604456	0.040337325943	11.3323363211
C2H2_ZF_M5800_1.01	0.0622807155614	0.0155680537551	0.490658454243	0.645010572275	0.106951250387	0.823817672795	1.02704729437	0.170070852253	0.106951250387	0.254031153855
C2H2_ZF_M0401_1.01	0.00517015324671	0.00258730294618	0.028207779416	7.21284109657e-05	0.044596964976	25.1504124082	1.54184060773	0.0674191951388	0.0674191951388	7.21284109657e-05
