# maelstrom - GimmeMotifs version 0.10.0b4
# method: lightning with motif score
# motif table: hg19.most_variable.out/motif.score.txt.gz
# activity values: coefficients from fitted model
	Bcell	CD4	CD8	CLP	CMP	Ery	GMP	HSC	LMPP	MEP	MPP	Mono	Nkcell
C2H2_ZF_M6364_1.01	0.00257711582354	-0.000803028867182	0.00106660637123	-0.000983538024843	-0.00113252838119	0.00103896120476	-2.6985341531e-05	4.55653243741e-05	-0.00529383605609	0.00105917894391	-0.000271790430416	0.00199384710555	0.000730432327891
C2H2_ZF_M0402_1.01	0.00224807829906	-0.00121302006672	0.00630739448645	0.00548406211337	-0.00159787953054	0.00207169857449	0.00639326156759	-0.00605272121241	-0.00646183813851	0.000965485059646	0.000153420395329	-0.00574648772128	-0.00255145382648
C2H2_ZF_M0360_1.01	-0.000372978327666	-0.00764283785324	0.00462741742809	-0.0024205546594	-0.00533610565972	-0.00407212258089	0.0039965791634	0.00982595005903	-0.00522991386136	0.00194123069091	0.00980852721118	-0.00296007392116	-0.00216511768917
C2H2_ZF_Average_202	0.00572923504203	-0.00477483714263	-0.0155457636689	0.00475157625251	-0.00440293789834	-0.00398576590332	0.00525984085232	0.00606718918138	0.00490852940102	-0.00404030517713	0.0169341214563	-0.000969466112503	-0.00993141628267
C2H2_ZF_Average_184	0.00110019546638	0.00601820649993	0.00146416799284	0.00661906796782	-0.00271123017828	0.00310595112503	-0.00168429856409	-0.00922030495773	-0.00486666925336	0.00694896578953	-0.001709601776	-0.00191572894804	-0.00314872116404
C2H2_ZF_M0367_1.01	-0.00161249666919	-0.00227003086805	-0.00119354374603	0.000141278809184	-0.000937072989764	0.00143368478251	0.000421434654864	0.00232300438494	-0.000408587920225	-0.000564993582631	0.000844050982765	0.000138989850245	0.00168428231138
C2H2_ZF_M1820_1.01	-0.00558393881005	5.46496979817e-05	-0.00148533240712	-0.00314650746968	-0.000181357613971	0.000560946687392	0.0033078984736	-0.000698262205553	0.00573893600199	0.00137258582909	0.00185114944746	-0.00291313405928	0.00112236642814
C2H2_ZF_Average_156	-0.00562407444625	0.0109283275205	-0.00130416933458	0.00159237874186	-0.00906784072752	-0.00510819453115	-0.00852416994558	0.00509455073567	0.00353282908554	0.00857111573444	-0.00326497716266	-0.00234661216682	0.00552083649657
C2H2_ZF_M0376_1.01	0.000505634865067	0.000923415590134	-0.0010043493249	2.63210393062e-05	1.39331967005e-05	-0.000327641328633	-0.000231160334432	-0.000732278928701	-0.000314297874999	-0.00011479653707	0.000445555099198	0.000116521657908	0.000693142880417
C2H2_ZF_M6145_1.01	0.00161572456491	0.000152934896867	0.00158813452727	-0.00406708729072	-0.00115893079562	0.00290481081683	-0.0011426487649	-0.0019919859744	-0.00496371517763	0.00087528677185	0.00345824402386	0.00278904696337	-5.98145616846e-05
C2H2_ZF_M5800_1.01	-0.00218934078685	0.00380680586559	-0.000405866986553	-0.00349067988924	0.000140204436808	-0.0012569860503	0.00343160248063	-0.00142709638421	0.00386613573919	0.00194393619098	-1.4059070867e-05	-0.00157813782832	-0.00282651771686
C2H2_ZF_M0401_1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M0395_1.01	0.0031702586164	0.0156674792716	0.00095554488073	-0.000352126757536	-0.00221169749216	-0.000206917703616	-0.00380763508106	-0.00403191881973	-0.00378518996545	0.0033932155577	-0.00230761897736	-0.000292230365826	-0.00619116316374
C2H2_ZF_Average_122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M6372_1.01	0.00222074010971	-0.0023661830362	0.00342344827438	-0.00119128071581	-0.000942623081835	4.62110597496e-05	0.000583354787813	-0.00207652272966	-3.38644317866e-05	-0.000854214807356	-2.91954699364e-05	0.000868794880648	0.000351335160278
C2H2_ZF_M6358_1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_Average_221	0.0170062214011	0.0271007590202	-0.000622397195101	-0.0230136156492	-0.0244575798308	0.0611970279765	-0.0316334127969	-0.032029504517	-0.0428518340229	0.0326054684613	-0.0517694935989	0.0476291386738	0.020839222078
C2H2_ZF_M6142_1.01	0.00926331461951	0.0144361200149	-0.000365599397187	-0.0078042821259	0.000697267023436	0.0157696487351	-0.0129124238918	-0.00725596094957	-0.00338210871005	0.0028816501584	-0.0132529858259	0.00261591921376	-0.000690558864723
C2H2_ZF_M6144_1.01	-0.00162779948296	-0.000580212853427	-0.00395420390238	-0.00164877063441	1.80781566811e-05	0.00128216885039	-0.00101871075505	0.00229465126037	0.00121361139759	0.00254065121541	2.32126025183e-05	-0.000359973481356	0.00181729762662
C2H2_ZF_Average_180	0.000650199837403	0.0023232809276	0.00047070041573	0.000580375186565	-0.00048186219404	0.00192196112674	-0.00102266095344	-0.00201801184963	-0.00239206981742	0.000361993381726	0.000832852922226	-0.00236436754086	0.00113760855741
C2H2_ZF_M6019_1.01	0.000388323850602	5.72439394918e-06	0.00266444795366	0.000948952890096	-0.00244559363306	0.00046667819407	0.00152367941886	-0.000317294264394	0.00211089875302	0.00529656860203	-0.00554587360922	-0.00326737213913	-0.00182914041047
C2H2_ZF_Average_216	-0.000845382821557	0.00685838986795	0.00929235603224	-0.00584570654713	0.000561419262289	-0.00350933646577	0.00964207867344	-0.00456215150194	0.00283770164195	-0.00517465938233	0.00125904712688	-0.00889169164065	-0.00162206424536
C2H2_ZF_M0382_1.01	0.00114071713297	0.00136475310215	-0.000768023404005	-0.000220464594225	-0.00092896165176	0.00036387953796	-9.55538076654e-05	0.00018434304945	-0.000710525716048	0.000576655396516	-0.000611081539703	1.45779323478e-06	-0.00029719529887
C2H2_ZF_M6302_1.01	-0.000195914294333	-2.76560232005e-05	0.000137506171597	0.000117111763163	-0.00041666797706	9.56541513864e-05	-0.000865743585935	-0.000139700726929	0.000180404890232	7.96513391912e-05	0.000338990464331	0.000206897158247	0.00048946666931
C2H2_ZF_Average_204	-0.00116164483127	-0.00700494384861	0.000443331927506	-0.0021911042055	0.0016282507673	-0.000510503215018	0.00528423149986	0.00638413584102	-0.00118716199335	0.00292471399522	-0.00684182261876	-0.00292940651739	0.005161923199
C2H2_ZF_M5308_1.01	-0.0064240163316	-0.00816600649134	0.00863215368161	-0.0062455328176	0.00408185812724	-0.000212517274805	0.00435207778279	-0.00748867408202	0.00729162705995	-0.000324364294232	0.00227289388319	-0.00652582360258	0.00875632435939
C2H2_ZF_Average_207	0.000728833488156	-2.21454619096e-05	-0.000513890234519	0.000781027593755	-4.2187040636e-05	0.000920153049283	-0.00129313465508	0.000537947689865	-0.00211622305574	-0.00133936244635	-0.000316380777685	0.000565709543051	0.00210965230781
C2H2_ZF_Average_141	0.0110742082235	-0.00828235776581	0.0147560356769	-0.00502031957205	5.1977988961e-05	-0.00625043131771	0.00440517552339	-0.00299558301497	0.00481098083503	-7.86543181998e-05	-0.00882679656188	-0.00793666683715	0.00429243113999
C2H2_ZF_Average_123	-7.92546683394e-05	-0.000357746284009	0.00378171554217	-0.000492883265067	-0.00202211089463	-0.000271709968004	-0.000327809678366	-0.0015789857796	0.00147508128881	-0.000778456280992	0.00077632055815	-0.00199838325785	0.00187422268772
C2H2_ZF_Average_205	0.00139787635734	-0.00877692458259	0.0233630488877	0.000284998784977	0.000680487414923	-0.00978855628339	0.0241737483552	-0.00655795742675	0.00349432774094	-0.00370417865032	-0.00179858538268	-0.0138748531379	-0.00889343207738
C2H2_ZF_M6240_1.01	-0.000172185123061	0.000602181348424	0.000761080414958	-0.000238166654952	-0.000532765067873	0.000857819195267	0.00162512930281	0.00136674467414	-0.00163121280783	-0.000757235080652	-0.000606318897655	-0.00131828293078	4.32116272061e-05
C2H2_ZF_Average_210	0.00592009952832	-0.0111003943114	-0.0016553761738	0.00803434772723	0.000230056119258	-0.0020718195054	0.00254000598649	-0.000291990941188	0.0058657390097	0.00147871397973	-0.000676274078066	-0.000265460265303	-0.00800764707556
C2H2_ZF_Average_219	0.000769886838341	-0.000581354944774	0.000770280785288	-2.83173503497e-05	-0.000254917964822	-0.000395443576524	-0.000262366203962	-0.000127487755292	-0.000102675620131	5.97950543536e-05	2.63676847412e-05	8.75566939139e-06	0.00011747738374
C2H2_ZF_Average_211	0.000252801710993	-0.00237470307857	0.00219151284957	-0.000162976727969	0.000181596292704	0.000543546413606	-0.000318433272422	-0.000897406692281	0.00158416904226	-2.40546993267e-05	0.000691228049567	-0.00034450122493	-0.0013227786632
C2H2_ZF_M6241_1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M4510_1.01	-0.00187126576649	-0.00341852929927	0.00670443633092	-0.00109888031101	-0.00292196162301	-0.00316077180541	0.0114018666769	-0.00413699995133	0.00293062878384	0.00106713970024	-0.0018963458247	-0.00571820747242	0.00211889056176
C2H2_ZF_Average_179	0.0063211255333	-0.00435027127484	0.0083475582936	-0.00931851761803	0.0044681941127	-0.00391489713571	0.00194812015514	-0.00032707911304	0.00253568963609	-0.00528304110506	-0.000101809711244	0.00221515461495	-0.00254022638786
C2H2_ZF_M6239_1.01	-0.00135631373765	-0.00690911609895	0.00131327538363	-0.000693096652768	-0.00252078922557	0.00305905895387	-0.00111740904878	0.00496707605164	0.0105276797342	-0.000979715633504	-0.00443310339328	0.00129628120809	-0.00315382754088
C2H2_ZF_M6020_1.01	0.000273139392225	0.000863274157443	0.000520897041341	-0.000531056402396	-0.000213381496609	0.00030275278171	0.00014704474071	-0.00160454390505	-0.000456530934075	0.000360858754791	-0.000382489024349	0.000291878606856	0.000428156287398
C2H2_ZF_M6155_1.01	-0.00273911951567	-0.00386702638928	-0.000768648013373	0.00255492777345	-0.00205033399571	0.00438763583468	-0.00215617000903	-0.004073291906	0.00577464277588	0.00329271070657	-0.00269100974586	0.00407141191416	-0.0017357294298
C2H2_ZF_M6140_1.01	0.000837478269544	0.00069467558376	0.000165234086223	-0.000529057449131	-0.00149793437311	-0.000694611044455	-0.000136542127729	-0.000783013852327	0.000934734077038	0.000113406898577	-0.000441690722663	0.00024149251125	0.00109582814303
C2H2_ZF_Average_222	-0.00831649656521	-0.00203868654903	-0.00249018956934	0.00587645685594	-0.00231258557488	0.00311279913237	0.0042162303637	0.00310871664071	0.00184249342125	-0.000489180527774	3.55939666119e-05	-0.00136034539978	-0.00118480619458
C2H2_ZF_Average_172	0.000259739123732	-0.00169647511038	0.00196480899226	0.000677611219638	-0.00166563104107	0.000656618370173	-0.00111285875981	-0.000515771140361	-0.00122466099121	0.000275833653675	0.00226027644639	6.42229989428e-05	5.6286238016e-05
C2H2_ZF_M6357_1.01	0.0083745790066	-0.00921213167863	0.00514284629834	-0.00135531229124	0.00253572952962	0.00172539084433	0.000619275804116	-0.0115368184011	0.00969281769228	0.00139639257823	-0.0126862687292	0.0059028286191	-0.000599329272429
C2H2_ZF_M0369_1.01	0.00599375714742	-0.000998798444851	-0.000324630676363	0.0099929726074	-0.00357147067449	-0.00681525640603	0.00607298786253	-0.000576023957852	0.00572268031703	0.00206886188342	0.00238971952823	-0.00410282773825	-0.0158519714482
C2H2_ZF_M6378_1.01	0.00105334193152	0.0020078871434	-0.000296719526296	0.00105327426348	-0.000682875981735	0.00109050515923	-0.00266421302418	-0.00018627392793	0.000188547598687	0.00155378792301	-0.00163659135942	-0.000956417867581	-0.000524252332187
C2H2_ZF_Average_206	0.00127402075391	0.00238266062501	0.00286158606124	-0.000554881196517	-0.0041535980038	-0.00151743865642	0.00165488118479	-0.00110965104093	0.00300974962825	-0.00452827061076	0.0002165730605	-0.00319962167285	0.00366398986759
C2H2_ZF_Average_166	0.00288302745335	-0.00231217186869	-0.000464598885315	-0.00407152805252	0.00197200144324	0.00127253932607	-0.000300623753464	0.000548596712346	0.0021185665014	0.00103996895883	-0.00595470429508	-0.0024380845434	0.00570701100323
C2H2_ZF_M6359_1.01	-0.00252754722208	0.0067101606728	0.00189736690781	-0.00902720675619	0.00291649199898	-0.00075649193443	-0.00139166880349	-0.00281229077902	-0.00758761416723	-0.000703089183465	-0.000735199982503	0.00109835720978	0.012918732039
C2H2_ZF_M0366_1.01	0.00206077349538	0.00140619384242	-0.00522827304154	0.00243997651387	-0.00854541368244	0.0046355280272	0.00476559603417	0.00165403829072	-0.00259018284822	-2.6606252843e-05	-0.00513363476681	0.00595043753896	-0.00138843315087
C2H2_ZF_M0397_1.01	-0.00606069925363	-0.00378055106257	0.00942970518178	0.00127276987314	-0.00268674402315	0.00969747692642	-3.68714071222e-05	0.0030756514858	-0.00534858483068	0.00406642238378	-0.00454827832451	0.0144071004127	-0.0194873973619
C2H2_ZF_Average_200	-0.0199401812619	-0.0101678451765	-0.00399059370763	0.000441867201957	-0.00106317264885	0.00975645696001	-0.00642700673026	0.00016835877511	0.00464100984103	0.00389491510704	0.0239294549153	0.0071624673562	-0.00840573063151
C2H2_ZF_Average_124	0.00226233878007	0.000671747865803	0.00105692340477	-0.00267966315932	-0.000522380154999	-0.00161062236068	0.00207681556348	-0.00253640586377	-1.65671653285e-05	-0.000701257088784	0.00110188459989	-0.000372663693582	0.00126984927244
C2H2_ZF_Average_217	-0.000543479910214	-0.000728991016005	-0.00245504151933	0.00163124537013	-0.000781020507757	0.00105274953053	0.00209603796899	0.000441229697251	-0.000977225124627	0.000311990827897	-0.00085421227873	0.00206875154287	-0.001262034581
C2H2_ZF_M1842_1.01	0.0014834564303	-0.0125054513476	0.00817898331788	0.00296692736133	-0.00253871448788	-0.00197484577255	0.00334767674594	-0.00393851109366	0.00439893409877	-0.0113400298228	0.00799910289303	0.000451246911346	0.00347122476592
C2H2_ZF_Average_194	-0.00105194162271	-0.00366910916105	0.000647813594057	0.000919991094641	-3.69909238625e-06	-0.00205955031045	0.00190551354462	7.52611235063e-05	-0.00203439642158	-0.00226338101788	0.0018244571644	0.0019312660305	0.00377777507433
C2H2_ZF_M5776_1.01	-0.00151286031191	-0.00254482211135	0.00786906517546	-0.00039609757622	-0.000671522489121	-4.70332479964e-05	0.00124565465245	-0.000921822120457	-0.00264664276746	-0.00127087156823	-0.000308668955666	0.000115775710507	0.00108984561
C2H2_ZF_Average_209	-0.00198648521711	-0.00649297878009	-0.00195373695156	-0.00169653568882	-7.11347515358e-05	0.00124921752925	0.00442550590743	-0.000784321651911	0.00330125937544	-0.00567056910586	0.00335021895128	0.00433321975773	0.00199634062575
C2H2_ZF_M3979_1.01	-0.00319379250632	-0.00173284902911	-0.00728447830796	-0.00235957120644	0.00296811194112	0.0049181546805	0.00343781616447	-0.00409481879864	-0.00145739114165	0.00079417853817	0.00476381816517	0.00215260019041	0.00108822131028
C2H2_ZF_Average_83	0.000922700177235	0.00447113919971	-0.00527278889984	0.000967204963828	0.0030302705799	0.00294606027088	-0.00252628564707	-0.00644702515716	0.00160428262605	3.84723514096e-05	0.000699623722491	-0.00138433911612	0.000950684928684
C2H2_ZF_M4502_1.01	0.0108706782017	-0.00766330700666	0.00229225634077	-0.00260899919637	-0.00399381777375	0.00123744224473	0.00485241361653	-0.0247302063745	-0.00424266894248	0.00476610023443	0.00230775775991	-0.00335632992138	0.0202686808171
C2H2_ZF_Average_190	-0.00249231043	0.00927621287102	0.003786585954	-0.00933971691742	-0.00266931521757	0.00124977428071	0.00159049607981	-0.0104575728759	0.00362591639455	-0.000884532889443	-0.00164544697994	-0.00605925401794	0.0140191637481
C2H2_ZF_M4475_1.01	-0.00291980625634	-0.00576053802822	0.0068818991602	0.00272105590392	0.000383622899016	-0.00407139275766	0.00421270260697	-0.00481651478674	-0.00256468897073	0.000540023321547	0.00258841520383	-0.00595146217461	0.00875668387881
C2H2_ZF_Average_154	0.00261071893303	-0.00108688063966	-0.00224775301224	-0.0011529750966	-0.0020196249123	0.00220070682719	0.00358750473642	-0.00181587036297	-0.00403105552034	-0.0012349277146	-0.00111488517021	-0.000783339773185	0.00708838170545
C2H2_ZF_M4537_1.01	0.0125547947878	-0.0036179521688	-0.0150044224759	-0.00301087691984	-0.0034199274555	0.0104182366002	0.0102360636104	-0.0128115257197	-0.00614509070119	-0.000155616838487	-0.00209921316642	0.00505323852305	0.00800229192441
C2H2_ZF_Average_188	0.0141248275099	0.00646360707845	-0.000515211981477	0.00353457515826	-0.00872886925715	-0.00341055195655	-0.00522106373119	0.0018227623014	0.0148033912723	-0.000629801623486	-0.003499054885	-0.00361043327492	-0.0151341766105
C2H2_ZF_Average_82	0.00292990059234	0.00420029962083	-0.00484618841558	0.0036116229455	0.00133932745179	-0.000875807222685	-0.00745078491684	0.00382107747954	0.00100945352789	0.000577405308959	-0.00734183670397	0.00358651116894	-0.000560980836714
C2H2_ZF_Average_77	0.00165912670415	-0.0255768864915	-0.017466952264	0.0380658589297	0.0131056075652	-0.00211437475885	-0.00193066814234	-0.00819042716534	0.0342572248093	0.00167597016785	-0.00750942877689	-0.00999257126534	-0.015982479312
C2H2_ZF_M5792_1.01	-0.00232757058968	0.00125211013046	0.0130375203959	0.00737510678726	-0.00385600072732	-0.00289722689928	-0.00596030744924	-0.000221389430639	-0.00644282038355	0.00281585781947	-0.0129219611779	0.00735997812489	0.00278670339958
C2H2_ZF_M5569_1.01	0.00544190163025	-0.0130443543392	0.00634654083699	0.000580430046138	-0.00342714977787	-0.00283199196191	0.00877336940881	0.00700491822955	-0.00636968872199	-0.00503422701243	-0.00239396616836	0.0014796087521	0.00347460907795
C2H2_ZF_M5122_1.01	0.0013096813888	-0.00194112208798	-0.0131404063413	-0.00222869425175	-0.00270352723533	0.0012401045236	0.00885075539076	-0.00021609637179	0.00367830410136	0.00691323190494	0.00222962774937	0.00648940787969	-0.0104812666503
C2H2_ZF_M5795_1.01	-0.00266631244683	0.0013249055818	0.0098692027487	-0.00138618118104	-0.000643777551654	-0.00699356904286	0.00106048089774	0.00443164702819	0.00302197313596	0.00441125964339	-0.00151246019862	-0.00439137964749	-0.00652578896729
C2H2_ZF_M2193_1.01	0.0007515130758	-0.000581744667708	-0.000548837348002	0.00096078218832	-7.91119171927e-05	-0.000661493417413	0.00034178715042	0.000682430363527	0.000733822545533	-0.000589628117991	-0.000566893463939	-1.21680931066e-05	-0.000430458298248
C2H2_ZF_M6139_1.01	-0.00767026072955	0.000808050569834	-0.00244248358726	0.004721671434	-0.000441782456564	0.00194746811095	0.00288350595339	0.0034756989025	-0.00206622501861	0.000445612046045	0.00418791306385	-0.00179584598636	-0.0040533223022
C2H2_ZF_M6374_1.01	0.000822678686506	-0.000727159380559	-0.000216792762902	-3.60000416128e-05	-0.000273521510786	0.000572005664805	2.87439220969e-05	-0.000586585877772	0.000449540155254	0.000617511884655	-0.000757675574141	-0.000192646663991	0.000299901498448
C2H2_ZF_M6376_1.01	0.00491928442707	0.00261013943359	0.00585790071418	0.00111730805466	-0.00232952408214	-0.00749093926831	-0.00485650774754	0.00391337460513	0.000255043531095	0.00255849855559	0.00232323567256	-0.00774095271588	-0.00113686118002
C2H2_ZF_Average_174	0.00371892629617	0.00766413044757	0.00114354415433	-0.00335013152051	0.00156148418974	-0.0269726741979	0.000262676097131	0.0166289136397	0.00573803701821	0.00353947812507	0.00306927371081	-0.000144105423443	-0.0128595525369
C2H2_ZF_M6363_1.01	0.00389050864902	-0.00279450301327	-0.00765562765787	-0.00173570449752	-0.00297560339282	0.000510867523348	0.00368037644448	-0.00298869499092	-0.00181026666323	-0.00320043686158	0.00856260775746	0.00138879959377	0.00512767710914
C2H2_ZF_M0364_1.01	-0.0021796904065	-0.00108571126819	0.00373452436069	-0.000819307958138	-0.00107250409491	0.00062613672651	0.000288066015289	-0.00409919210971	0.00330212859986	-0.0040825854794	0.00402968719028	0.00288326490548	-0.00152481648125
C2H2_ZF_M0409_1.01	0.00836249187177	-0.00288463148635	0.000935839819592	-0.00443864294244	0.00342716579271	-0.00269128728016	0.00236363863	-0.012998248671	0.0164373524445	0.00396111665463	-0.0126416237199	-0.000244483976835	0.000411312863473
C2H2_ZF_M0380_1.01	0.000783363186124	0.00471609956132	-0.00715215350966	0.00443599705387	0.000730194858272	-0.000766431416751	0.000598332062534	0.00218805711954	-0.000530591656812	0.00070887568321	0.00190573626719	-0.00429572982183	-0.003321749387
C2H2_ZF_M0406_1.01	-0.00132092009673	-0.00196284777155	0.000926822917581	0.00188055418694	0.00316332522505	-2.05977451644e-05	0.000559085131067	-0.00132858753884	0.000856563975597	0.00124119737489	-0.000676267933343	-0.00167840632171	-0.00163992140379
C2H2_ZF_M0405_1.01	3.04498385611e-05	0.00510358865086	0.0090093380104	-0.00147549023739	-0.00388059877367	-0.00393614427703	-0.00872430980639	0.00023415299062	0.00073013836099	6.63212529395e-05	0.00417629851842	-0.00171187705077	0.000378132522441
C2H2_ZF_Average_218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M0404_1.01	0.00134532295019	-0.00175173218499	0.00331122414646	-0.00227672790848	0.000827201093452	-0.00127516435505	0.000719202509395	-0.000529242012523	-0.00115374488627	0.000280502995733	-0.00229605003862	0.00183683961732	0.000962368073374
C2H2_ZF_M5955_1.01	-0.000874343023046	-0.000837603979858	-0.00158619116769	0.000503785496252	0.00049420911805	0.000592998302544	0.000998428753619	-0.000325799073388	-0.00016010038645	0.000622883411584	0.0012656197332	-2.51791916386e-05	-0.000668707993184
C2H2_ZF_M0384_1.01	-0.00196549712711	-0.0065160292845	-0.00666331085217	0.00584784947708	0.00758175417542	-0.00158888165936	-0.00101309200361	0.00855368577984	-0.016054951585	0.0105931849654	-0.000557976746179	-0.00292530249036	0.00470856735062
C2H2_ZF_M6221_1.01	0.00060106167629	0.000360520231589	-0.00100089894312	0.000695865834419	0.00113225039013	-0.00127532988809	0.00395527537686	-0.00090917999567	-0.00123988175436	-0.00115228424276	0.000966444426681	2.0744646894e-05	-0.00215458775886
C2H2_ZF_M6016_1.01	0.0247902209082	0.00561080398473	-0.000868778633242	-0.0084757627672	-0.000277775772299	-0.00863125835351	-0.00924106452526	-0.0103402467223	0.00923307827	-0.00190176321679	-0.0255558038919	0.00550955316789	0.0201487975516
C2H2_ZF_M2812_1.01	0.00367400301499	-0.018883152021	0.000698644391323	0.00322021035224	0.00432884786973	0.00646875780252	0.000186661400202	-0.015405532596	-0.00265135414036	-0.00401493318491	-0.00220088200771	0.00854564529521	0.0160330838237
C2H2_ZF_M0411_1.01	-0.00764216946501	-0.00371815317204	-0.00918128676271	-0.000793872912844	-4.69002736367e-05	0.0163740449934	-0.0104792741933	-0.00558016298199	-0.00457396487202	0.00279361160056	0.00324086046604	0.00601194624826	0.0135953213253
C2H2_ZF_M5790_1.01	0.000299845064891	-0.00607103560174	-0.000642490196614	-0.00297921114237	0.00185542991268	0.00266873887782	-0.00212474376044	-0.00327579126655	0.00142778637626	-0.000469698622299	-0.00239921823818	0.00585759761371	0.00585279098283
C2H2_ZF_Average_220	-0.0134336191614	-0.00145251465726	-0.00681714456452	0.00274860997417	0.0380029338563	0.000774924484955	-0.0106906465545	-0.0221479522366	-0.00884071950177	0.0219806237806	0.00121415093423	-0.00479712288244	0.0034584765282
C2H2_ZF_M3098_1.01	0.00138366697072	0.00347476222916	-0.00111371567495	0.000155884178199	0.0022988633913	0.000789450073999	-0.00551059249741	-4.43022245842e-05	0.00012069657166	-0.000719291147424	0.00211746585527	-0.00164527841994	-0.001307609306
C2H2_ZF_M5786_1.01	0.00372404630972	-0.00424750242448	0.00353866549691	0.00223959798343	0.00122168860239	0.000268271336874	-0.0010957718204	-0.00182702615973	0.00267547534178	-0.00145211124875	-0.00289075888513	-0.0002782899386	-0.00187628459402
C2H2_ZF_Homeodomain_Average_6	0.0890920390242	0.10983909116	0.0950323496883	0.0050467126897	-0.079824783478	0.00547343612208	-0.0767534348227	-0.00785897264332	0.127240732859	-0.00763080529536	-0.101372898873	-0.0980796504324	-0.0602038159982
C2H2_ZF_Homeodomain_M2825_1.01	-0.00321038483516	0.00125988641133	-0.00412756951657	0.00355600274501	-0.00288246082239	-0.00346687334532	0.00253033496281	0.00288071518516	0.0057612154286	0.00218246110707	-0.000878604936615	-0.00141207737032	-0.00219264501361
CBF_NF-Y_Average_2	0.000120710092941	-8.08769149924e-05	-8.14573718226e-05	0.000185264060985	-8.98158355254e-05	0.000178675734571	0.000158712139225	-0.000184217969919	-0.000434808148306	-0.000152743989253	-0.000139827101079	6.95095522621e-05	0.000450875750913
CENPB_M5139_1.01	0.00179155103061	0.011662307139	-0.00223274805994	-0.00596197309539	-0.000210634948933	-0.00314740953114	-0.00243577316995	-0.00956091622356	0.00986170956323	-0.00171674813197	-0.00128369001281	-0.00439755491505	0.00763188035586
CSD_M6356_1.01	0.00106263103261	-7.53654553188e-05	-0.000404440486017	0.00141967692985	-0.000928931867054	-0.000633793383544	0.00152891378843	-0.000696446602906	-0.00189333900769	0.000198780703549	0.000726789110487	0.000855539363018	-0.00116001412541
CSL_M6318_1.01	-0.000572648160474	-0.000261588190953	-0.00300783347181	0.00151365096615	-0.00131394865086	-0.000845049954907	4.53335805682e-06	-0.00186703409316	-0.000338224307594	-0.00207495875367	0.00275766484688	0.0022260513894	0.00377938502295
CUT_Homeodomain_Average_10	-0.00256975577055	0.00274760289529	0.00159050519326	-0.00067571911129	0.001378486499	0.000661845450114	-0.000422580089267	0.00507710176419	-0.00138151648341	-0.00536609720354	0.00249778544158	-0.00028969235885	-0.00324796622652
CUT_Homeodomain_Average_6	-0.00292255599535	0.0265163170716	0.00986359754605	-0.0136949536039	0.00619302795608	0.0051024217443	0.00422845208635	-0.000625356755942	-0.00928729497436	-0.00155060660835	-0.0125960552147	-0.00969977616583	-0.0015272170859
CUT_Homeodomain_Average_5	3.75670379862e-05	0.000345812979981	-0.00020311476383	-3.38874064384e-05	4.71829014559e-05	7.4690857479e-05	0.000109896005169	-0.000182530282157	6.08987152684e-05	-3.22739382291e-05	0.000344664840389	-0.000223702896776	-0.000345204050297
CUT_Homeodomain_M5151_1.01	-0.000452862627632	0.00238882235319	0.00260701592328	0.000470174199357	4.14988276686e-05	-0.000430121586788	0.000741764487984	-0.000643443248128	-0.000780769669582	-0.00119470356186	-0.000966402627875	-0.000254337224546	-0.00152663524506
CUT_Homeodomain_Average_9	-0.000443559009936	0.000602433901596	-0.00019937141339	-5.47571767208e-06	-0.000387162385909	0.000185643044764	-0.000524542986494	0.000300714509886	0.000153341338242	-0.000313653671131	0.00132062632279	-0.000444681507069	-0.000244312425676
CUT_Homeodomain_M2889_1.01	-0.000785466867731	0.000591727241783	0.000500709122328	-0.000649621579513	0.000330121341981	-0.00105563942474	-0.00293906546752	0.00393141258429	-0.00427361144792	-0.000442415388621	0.00256819883669	0.0017318395712	0.000491811477772
CUT_Homeodomain_M2892_1.01	-0.00445202807705	-0.00453601448314	-0.000824656779572	0.00163904692504	0.00439576321966	0.00199760371348	-0.000626568488128	0.00181675509961	-0.00387449052969	0.000272281913868	0.00268480576888	0.00131371223424	0.000193789482824
CxC_M0529_1.01	1.86439963977e-05	0.000668937274155	8.90713275718e-05	0.000340934132245	-0.000519396996187	-0.000216338758268	-0.000509034375248	0.00120458743659	-0.000521592707569	-0.000580364251131	0.000245588982463	-0.000743814340044	0.000522778279023
CxxC_Average_4	-7.21876364493e-06	6.65845784528e-05	0.000970197431273	0.000239840606095	-7.42209593305e-05	0.000198441079493	-0.000765267545251	-0.000252096290235	0.00013243271485	-3.00638818307e-05	-0.000822085836859	0.000342458365305	9.98501681902e-07
