Motif	Score	Cutoff
Pipsqueak_M1386_1.01	7.43973260658	0.94526664897
Prospero_M5572_1.01	6.76703204316	0.872917285305
Rel_Average_30	9.20356551564	0.916420937793
Rel_M6180_1.01	9.12366883342	0.912299746497
Rel_Average_32	8.29495033166	1.0
Rel_Average_27	6.19947475417	1.0
Rel_M5475_1.01	8.06134041343	0.850478225194
Rel_Average_28	8.42722132672	0.923015705147
Rel_M6189_1.01	8.72350948689	0.958816346566
Rel_Average_25	7.22577910068	0.879657586633
Rel_M5957_1.01	13.5255629281	0.91338461566
Rel_M5476_1.01	6.04066889323	0.83632300922
Rel_M5477_1.01	6.52421373384	0.842088206721
RFX_Average_30	7.70251038154	0.951736780559
RFX_Average_29	7.52956926436	0.845790437662
RFX_Average_9	4.86183462082	0.807038669992
Runt_Average_10	7.86945986836	0.835304453453
Runt_Average_9	9.19427189314	0.986896106167
Runt_Average_1	6.6663931192	0.812180634312
SAND_Average_9	4.53112197158	1.0
SAND_M1432_1.01	5.20747325684	0.935662807793
SAND_Average_6	6.58850470089	0.929162934898
SAND_M1429_1.01	5.83695084606	0.993818988223
SAND_Average_8	2.17937121606	1.0
SAND_M5959_1.01	9.13600634572	0.896920864336
SAND_M5314_1.01	4.52533536358	0.784601066826
SAND_M5313_1.01	3.3618497974	0.81919630663
SMAD_M6283_1.01	8.55656731472	0.957508347581
SMAD_M1450_1.01	5.70663084023	0.980606755247
SMAD_Average_5	8.27990490871	0.985671007705
SMAD_M6282_1.01	9.27121349792	0.945974409914
SMAD_Average_7	7.39537618071	1.0
SMAD_Average_3	7.39595508602	0.860382504861
SMAD_M5627_1.01	6.94839537036	0.886257954224
Sox_Average_54	6.22108408737	0.824621306892
Sox_M6292_1.01	8.15460257663	0.88360040873
Sox_Average_55	4.9559123417	0.817722812383
Sox_M5909_1.01	7.78818679294	0.891369581179
Sox_Average_96	8.60866855593	0.896231496505
Sox_Average_46	6.1582382182	0.84055272554
Sox_Average_97	8.60926987621	0.994142686154
Sox_Average_48	9.4429458126	0.894473441257
Sox_M6295_1.01	9.24441553424	0.932199006249
Sox_Average_95	10.1377681113	1.0
Sox_Average_94	5.48925134727	1.0
Sox_M1469_1.01	4.95298900222	1.0
Sox_Average_76	4.83167221443	1.0
Sox_Average_91	7.65041032143	1.0
Sox_M6309_1.01	8.90324086489	1.0
Sox_Average_82	9.2266794877	1.0
Sox_M6293_1.01	9.91402997058	0.924754068765
Sox_M1459_1.01	9.48945665922	0.981660980892
Sox_Average_66	9.71641321812	0.888731061692
Sox_M3831_1.01	7.1116684955	1.0
Sox_Average_92	2.37137282814	1.0
Sox_M1457_1.01	3.79075756667	0.998842635555
Sox_M1458_1.01	9.24085219206	0.970061025295
STAT_Average_23	9.5241476129	0.973030778245
STAT_M3856_1.01	8.19344628747	0.845192101743
STAT_Average_16	9.38434495864	0.963470693465
STAT_Average_22	4.59780880531	1.0
STAT_M3845_1.01	5.98353835981	1.0
STAT_Average_12	10.2241229348	0.916517107801
T-box_M6030_1.01	5.41699426186	0.79455646433
T-box_M5954_1.01	6.10920572035	0.835098862789
T-box_Average_29	9.80277805489	1.0
T-box_M1713_1.01	6.83973680299	0.875980188267
T-box_M6322_1.01	10.3423578286	0.89828684989
T-box_Average_1	6.73393121269	0.830030359666
T-box_M5216_1.01	6.71459777344	0.795985168177
T-box_Average_8	8.14143319939	0.813666386061
T-box_Average_30	6.72610263791	1.0
T-box_Average_31	5.78470210232	0.77245810739
T-box_Average_26	4.79250541188	0.777196989186
T-box_M6323_1.01	7.2994162757	0.871495961525
T-box_Average_23	5.06822264471	0.784766348283
T-box_M5698_1.01	2.80700650862	0.780398747824
T-box_M5694_1.01	6.05318229664	0.80263193642
T-box_Average_6	2.60372878532	0.755720289587
TBP_Average_1	8.30235612047	1.0
TBP_M3884_1.01	9.11528136476	1.0
TBP_M3881_1.01	9.93916311165	0.979789645663
TBP_M1511_1.01	4.90079475361	1.0
TEA_Average_5	9.04776254058	0.997922897199
TEA_Average_1	8.3718907238	0.871155813524
TEA_M6327_1.01	9.64311533796	0.947187492932
TEA_M6328_1.01	9.90553852606	0.951946349254
THAP_finger_M2259_1.01	7.19959309174	0.976553521589
THAP_finger_M4506_1.01	6.74284629204	0.824480742476
THAP_finger_M1539_1.01	6.947332246	0.935296249841
THAP_finger_M1538_1.01	5.49927898155	0.954537518291
THAP_finger_M1541_1.01	2.10374088425	0.75
Unknown_M5777_1.01	3.01581612592	0.802404684325
Unknown_M3394_1.01	5.26339400005	0.823975240468
Unknown_M3812_1.01	8.11667748976	0.931271161243
Unknown_M6261_1.01	9.9339710988	0.938051466677
Unknown_M3565_1.01	7.85356890196	0.931850681721
Unknown_M6375_1.01	7.90314310522	0.863828461332
Unknown_M6200_1.01	8.24855437539	0.967942545912
Unknown_M1803_1.01	8.73454268998	0.947911271297
Unknown_M6305_1.01	7.61583565243	0.910449458952
Unknown_M6097_1.01	8.93028125212	0.968255159599
Unknown_M3387_1.01	7.77025081765	0.974727004208
Unknown_M1801_1.01	6.52426156382	0.989197789379
Unknown_M3386_1.01	9.08887546556	0.964098048408
Unknown_M6029_1.01	8.42877398229	0.933674081398
Unknown_Average_6	7.97568929817	0.987204171889
Unknown_M5141_1.01	9.47204674224	1.0
Unknown_M6235_1.01	8.99283006319	0.976592839693
Unknown_M6070_1.01	10.5272067335	0.971191801653
Unknown_Average_4	8.6841103858	0.934213340685
Unknown_Average_5	6.24383570968	0.842117124697
