# maelstrom - GimmeMotifs version 0.10.0b4
# method: mara with motif count
# motif table: hg19.most_variable.out/motif.count.txt.gz
# activity values: mean coefficient from fitted model
	HSC	MPP	LMPP	CMP	GMP	MEP	Mono	CD4	CD8	Nkcell	Bcell	CLP	Ery
bZIP_Average_145	-0.000654890402476	0.0223863224535	0.00470759200913	0.0859037165687	0.0830192365114	0.0426280164567	0.109741508987	-0.0972887422606	-0.10989284728	-0.107499045864	0.037613344161	-0.0876790065974	-0.0813726087299
bZIP_M0309_1.01	0.00297259444192	-0.00495686341587	-0.000608681082519	-0.0502891103922	0.00892591930773	0.0334450243944	-0.0315832458368	0.00896698952762	0.151773459974	0.0463323617984	-0.0896210498181	-0.0526594679992	-0.0375158844276
bZIP_Average_153	-0.13700443946	-0.133485381387	0.0225669404602	0.272930872881	0.254001425989	-0.119010158959	0.63858228376	-0.146564040587	-0.120767968837	-0.0558459211071	-0.158073417268	-0.175574577537	0.0463300789855
bZIP_M2910_1.01	-0.0816957195315	-0.0605832149437	0.0182454219475	0.281428877176	0.139663380378	-0.197211624814	0.280084198243	0.0119865938575	-0.066104008416	-0.0218107847843	-0.0840151451961	-0.106419117129	-0.025798735994
bZIP_Average_141	-0.0437982803814	-0.0407490801278	0.0622828949983	0.0386869604502	0.133798522019	-0.192695266733	0.258678420787	-0.00148027772861	-0.143074840022	0.00636440609849	-0.032098803302	0.0128214167791	-0.0881292909439
bZIP_M6006_1.01	0.0502638636816	0.0315829197721	-0.163380332254	0.0805114642682	-0.0101648715705	-0.00447057752283	-0.0329579164658	-0.00156482171478	0.00182038708983	0.00280611346594	-0.104488517201	-0.0865516447338	0.378915227479
bZIP_Average_143	0.101344103575	0.00328081405121	0.117069746337	-0.00621138944224	-0.0292328215163	-0.0426983897181	0.00203689209885	-0.0693224041229	-0.0411880673027	-0.0833856356664	-0.000714331961945	0.0530609615474	-0.00576930824478
bZIP_Average_142	-0.0136712639955	0.0211171945543	-0.0314844210254	-0.00237118755034	-0.000887053272868	0.0178272359006	-0.0106515754087	-0.0216556740872	0.0733260202091	0.12715691232	0.0667192236742	0.0052184563625	0.0518667431844
bZIP_M0300_1.01	-0.0376787698844	0.0101971571194	0.0020316036792	-0.00555473195808	0.0505582054579	0.0361856862855	0.0180327680552	0.00225319113195	0.0256665968645	-0.0932458790647	-0.0264511208259	0.0908549214833	0.0984049962542
bZIP_Average_150	-0.000223785367819	-0.00494337105957	-0.118549737211	-0.0466949667256	-0.0490434216048	-0.0420276251179	0.00850899953947	0.127948833307	0.137767510787	0.0352566790858	0.0633225387871	0.000581099940456	0.0305519944027
bZIP_M5866_1.01	0.00207339695006	-0.00235972025519	0.11809565175	0.0258109075456	0.0887752267021	-0.0450803339811	0.0377566310151	-0.0489614719458	-0.00205556981774	0.0720100980578	0.0125676733267	-0.0544492538789	-0.253795118888
bZIP_Average_134	-0.0176954258032	-0.000698810733707	-0.00529062727868	0.180688571568	-0.0597129730224	0.0653677384822	-0.114905093275	0.00368524232701	0.000543264058468	0.00382750943727	0.27558884635	-0.0664432398319	-0.245738328463
bZIP_M0304_1.01	0.0600403876974	0.0579652899793	0.00554264627131	0.013259084238	-0.00931220476937	-0.0611361456698	-0.109829812361	-0.0232200821863	0.0448166328586	0.101244208374	-0.154269889066	0.0114412955819	0.0860186807067
bZIP_Average_147	0.00370193980106	-0.00717088792818	0.000211627718482	0.000795101969248	0.0221404723558	-0.0170586638503	0.0382573295456	0.00583045699091	-0.0135840561813	-0.00818195010686	-0.0327497741971	0.00680450043633	-0.0371931268785
bZIP_M0305_1.01	-1.45550520358e-05	-0.0574048224003	-0.0460956271809	0.00126853228864	0.0152902425814	-0.18758010764	0.1209315608	0.128913473917	0.150064713661	0.148614625025	-0.00292647873844	0.000295010356758	-0.125796029488
bZIP_M0287_1.01	-0.0273024503406	-0.115704720573	0.00528209114241	-0.137025936514	-0.0634830025628	-0.0157951204902	0.0723480793458	0.119911072545	0.0321359499713	-0.0149244617197	0.032191978889	0.00129872410271	0.012764238159
bZIP_Average_152	-0.00287785024727	-0.00340672469981	-0.00219793485401	-0.00120096905576	-0.00468796933234	0.00742068465694	-0.0176924640317	0.00992430685584	0.00769571180169	-0.0080733403929	0.0118970305212	0.0102105544675	-0.00785174444281
bZIP_Average_151	-0.0340185516078	0.00532679023155	-0.00728155321469	0.0661076306248	-0.00936043208171	0.350600875678	-0.0270416983217	-0.0638596150754	0.0978368165357	0.000151397225425	-0.0527992865515	-0.00739408541551	-0.0855486043186
bZIP_M2901_1.01	-0.221468163385	-0.0568024763222	-0.000627215594047	0.0713602096372	0.0845671192757	-0.180508263445	0.0784906412819	0.199346386745	0.00394095648797	-0.00494211977487	-0.0114435070975	-0.00102226801512	-0.0828371097677
bZIP_M6329_1.01	0.133183328562	0.0260149164605	-0.00694106679828	0.014383931514	-0.0593694317702	-0.276749949893	0.165893691541	0.00065875832749	0.0415585046216	0.13195717988	0.18914695646	-0.000488349821109	-0.114062571863
bZIP_M5973_1.01	-0.0218679697114	-0.0668046097832	0.127401468718	-0.0946442425287	0.0665462518675	-9.85881845625e-05	-0.0209488105372	0.00942661825159	-0.0446275538025	-0.0117545521017	-0.160373502751	0.0303814395046	0.241742339354
bZIP_Average_17	-0.000972775501529	-0.00433495752581	-0.011685080511	-0.00169840980837	-0.0010984095412	-0.0113354048726	-0.0604920725371	0.00546954696678	0.0235510488435	0.0206930794166	-0.0124733410388	-0.0723364036303	-0.0931466503505
C2H2_ZF_M4354_1.01	-0.0170499190782	-0.0255517245595	-0.0742136345469	-0.000284163416915	-0.113237707221	0.251738211015	0.00163254954516	-0.0170366527263	-0.123551760177	-0.124798214588	-0.117300248576	0.0307171568982	-0.00350531456631
C2H2_ZF_M5841_1.01	0.0981115773478	0.0406072580492	0.0609948795382	0.0861789556877	0.0349329790679	0.0310374599759	0.00173955091511	-0.0203947120086	-0.117541506008	-0.184369651559	-0.107011600364	-0.0938312736289	0.237111442098
C2H2_ZF_Average_96	0.00800498433835	-0.0118234218685	0.0150108077725	-0.00751368543253	0.0775369880624	0.0165849640679	0.0103424126518	0.0309557812276	3.94741925913e-05	-0.0389912198995	0.0302277365274	0.0409457226584	-0.0936618861497
C2H2_ZF_M4323_1.01	-0.218048150262	-0.161093947672	-0.10316489867	-0.139189402926	0.351292084758	-0.134670447983	-0.0252158491596	-0.0503560266482	-0.135835355577	-0.0622518966289	0.821530657908	-0.0392762284564	-0.0710013100797
C2H2_ZF_Average_187	9.5210700388e-05	-0.0679099620581	0.149380483635	-0.0250452899037	0.15197027298	-0.0234104834763	0.0259663334228	-0.0461120495589	0.0728723834698	0.00595736059919	-0.0405864643092	0.0227327749328	-0.0583972337378
C2H2_ZF_M0407_1.01	0.0583262036771	0.0749690740486	0.00200308459938	-0.00886079418008	-0.159294275817	-0.0152389296307	-0.0407074542612	-0.0144055553331	-0.0233884034927	-0.0700095708687	0.270468972116	-0.011849456815	-0.12569267645
C2H2_ZF_M5334_1.01	0.260859649935	0.147979838313	0.131953728016	0.192427349141	0.0367563911398	0.0269683873533	0.0472442528452	-0.0626108398465	-0.0634423333865	-0.00701702306023	-0.240743943561	-0.0771944420293	-0.236708082463
C2H2_ZF_M5333_1.01	-0.0441158883671	0.0126897324534	0.0188302858245	-0.00372819764972	-0.0106461999754	0.00991151000966	-0.355194001229	0.00978034002736	-0.156131632396	-0.0810930091122	-0.151484469225	-0.00217589638572	0.671028314863
C2H2_ZF_M5778_1.01	-0.0394059105052	0.0410331279033	-0.0131184740471	-0.00457991265648	0.0164944803471	0.0863610134577	-0.0375958959369	0.0119470115095	-3.41353874776e-05	-0.075985454164	0.184094547681	0.0167599073696	0.00316732705085
C2H2_ZF_M5799_1.01	0.0866160567719	0.0335183799907	0.210407576178	-0.231127032859	-0.0329430938254	-0.0385674459814	-0.0706751727793	0.134735100934	0.0617228641834	0.0191796510783	-0.00533263019919	-0.153199907765	0.000589439715534
C2H2_ZF_M6360_1.01	0.0251809946117	0.0505259367097	-0.00461884066707	0.00737480960204	0.0412205383129	0.0321195488256	-0.00309757004411	-0.114207917461	-0.0559161038815	-0.0940002555956	0.120487849763	0.0147863788265	-0.0124766961822
C2H2_ZF_M5793_1.01	0.103727731282	0.0438463759582	0.307739413342	0.0142294771614	-0.0804026470378	-0.0243568137601	-0.340270968367	-0.26523306278	0.0281134205404	0.143160427098	-0.157774781552	0.0623247529763	-0.273843343729
C2H2_ZF_M5794_1.01	0.199664849055	0.16405881433	0.0864864784491	0.204329092361	0.172730466337	-0.122990403276	0.0503191684182	-0.195051110518	-0.315384472422	-0.00596711259542	0.439551926591	-0.178443911509	-0.528104974322
C2H2_ZF_M5930_1.01	-0.268082585241	-0.0381264596468	0.0233495773372	-0.00903264545329	0.325810912468	0.00277102501866	0.00161935296115	-0.00868227718698	-0.162608828159	0.000410249031102	0.0287095171132	0.248833651231	-0.0912563966799
C2H2_ZF_Average_167	-0.0867559110332	-0.0182214151319	-0.178073402532	0.101779636959	0.193200981427	0.0103812656175	0.0609182190178	0.0289145588243	-0.163518274894	-0.208508057029	-0.120009607591	-0.0486047155425	-0.114519526473
C2H2_ZF_Average_137	-0.000600050333185	-0.00927521976312	-0.0135498214835	-0.00677688034257	-0.0181623493849	0.00793720831648	0.0137343786371	-0.0201473843919	-0.0169573923784	0.0113262471571	-0.00638104147677	-0.0375069264999	0.0902424019468
C2H2_ZF_M0392_1.01	0.00592958625286	-0.0867852786862	0.000123939669298	-0.00137866964256	0.0371948641316	0.0885522075675	-0.000904397866932	-0.0821129958056	-0.137512880466	-0.226857075318	-0.0335584531072	-0.117615710195	0.387846427958
C2H2_ZF_M5791_1.01	0.0312976521339	-0.0404562006671	0.0149836094365	0.00688699390759	0.0851866880912	-0.0618664765842	0.275699955064	0.00311156293949	-0.000964725743669	-0.052111275501	-0.00667884151126	-0.0238579097614	-0.172305850374
C2H2_ZF_Average_191	-0.070054612657	0.0018218885133	0.00659034264927	-0.0439383885769	0.0249377762907	0.0757327662924	0.0413635378188	-0.00261574324662	-0.055562032385	-0.203571520143	0.00770603321973	0.0969328180785	-0.00233605974731
C2H2_ZF_Average_177	-0.0307307531699	0.00358264105979	0.0476063693309	-0.0140587516541	0.0131182318544	0.0446634484017	0.287755292987	0.0469936161759	0.137569062146	0.000989321268286	0.0283207111379	-0.0491358269191	0.00451642048069
C2H2_ZF_M0393_1.01	0.0106930150206	0.00978753842498	0.108505469796	-0.00248164646737	0.0465994888426	-0.00282430694789	-0.186351588696	0.174388883381	0.126423045446	0.0127087678555	-0.11098403094	-0.0188590496921	-0.129271613398
C2H2_ZF_M5798_1.01	0.0687815627862	0.0027407600075	-0.043424343345	-0.00190207044378	-0.00903336117787	-0.00588789096198	-0.0619284577241	-0.00925022947506	0.0619513456032	0.234445907372	-0.0520642525736	-0.105569379188	-0.0506556267823
C2H2_ZF_M5789_1.01	-0.0364423053424	0.00359043184692	0.113094588899	0.13795113975	0.0396318326853	0.0467718887436	-0.0033998741538	-0.0215503679664	-0.0379550265007	0.0243920790797	0.00633792570994	-0.00148022406112	0.00141738216633
C2H2_ZF_Average_185	-0.0219326169779	-0.0484771983974	-0.0105194267961	-0.256880741634	-0.15063869523	-0.0906160308225	-0.242623918556	0.0255355050579	-0.0523113710886	0.0316713767744	-0.0548682153429	0.330428401998	-0.267265618231
C2H2_ZF_Average_181	-0.0110877418526	-0.0421822174531	-0.0193151152543	-0.068681932377	-0.0474524213075	-0.2989541328	0.0595795042789	-0.000756178461164	-0.00486576161146	-0.0218129375602	0.157808931868	0.545356509073	-0.120261746778
C2H2_ZF_M6093_1.01	-0.0366291049255	-0.000250205000709	-0.0625219005717	-0.0268714588311	-0.0361397821195	-0.101103515961	-0.0205752894781	-0.0633371551848	0.0951569039068	0.0885490073844	0.172710084857	-0.00742056546889	-0.056993692579
C2H2_ZF_M6364_1.01	0.0148811523771	-0.0229622811284	-0.0647139495907	-0.118828703271	-0.041584502555	0.020892581213	-0.0208515036463	0.0311432941016	0.0386267193847	0.0126747784419	-0.00531736512912	0.0490882348016	0.0360883890959
C2H2_ZF_M0402_1.01	0.0265593927471	-0.0738762521947	0.0590215680811	-0.0989119025106	-0.0260114193133	0.0558009333761	0.20955933047	0.000726365897567	-0.0164892474485	-0.23863087936	-0.0414838716966	0.0133279097254	0.229161582698
